latitude, longitude, altitude 
55.3674951, 10.4303449, 92.3765377784101 
55.3674998, 10.4303476, 92.11252736178594 
55.3675036, 10.4303485, 91.98252111459391 
55.3675069, 10.430349, 91.73151616666553 
55.3675095, 10.4303493, 91.62751242750446 
55.3675106, 10.4303501, 91.41250970457244 
55.3675129, 10.4303514, 91.2115046429792 
55.3675144, 10.430351, 91.2035034571887 
55.3675164, 10.4303504, 91.23750198913055 
55.3675192, 10.4303487, 90.90050139165791 
55.3675225, 10.4303472, 90.93749983381866 
55.3675249, 10.430346, 90.83149888574293 
55.367527, 10.4303444, 90.58049898849482 
55.3675292, 10.4303421, 90.55850015357638 
55.3675328, 10.430343, 90.68649415442346 
55.3675343, 10.4303368, 91.23650280043118 
55.3675364, 10.4303337, 91.9135054458352 
55.3675386, 10.4303322, 92.13950525470415 
55.3675418, 10.430333, 92.01449992201205 
55.3675436, 10.4303308, 92.41950141451932 
55.3675462, 10.4303289, 92.67350140430548 
55.367549, 10.4303275, 92.85150029794306 
55.367553, 10.4303294, 92.71249210625119 
55.3675553, 10.4303285, 92.81249077360056 
55.3675544, 10.4303206, 93.93250528380578 
55.3675581, 10.4303235, 93.7004957697054 
55.3675625, 10.4303239, 93.73548962349138 
55.3675646, 10.4303218, 93.999490573499 
55.3675667, 10.430319, 94.48149271009916 
55.3675688, 10.4303194, 94.39748942217207 
55.3675714, 10.4303196, 94.39848585185322 
55.3675747, 10.4303178, 94.71948480185335 
55.3675777, 10.4303162, 94.8764837856269 
55.3675813, 10.4303153, 95.08648083704087 
55.367586, 10.4303182, 95.16947007961645 
55.3675885, 10.4303182, 95.30546697242275 
55.3675933, 10.4303238, 94.34045151356631 
55.3675984, 10.4303286, 93.9634370378241 
55.3676027, 10.4303319, 93.5404260990691 
55.3676061, 10.4303333, 93.51341949974363 
55.3676084, 10.4303322, 93.74541850561425 
55.3676108, 10.4303325, 93.5814150138991 
55.3676143, 10.430335, 93.2904064254324 
55.3676174, 10.4303361, 93.19240070738184 
55.3676191, 10.4303349, 93.31940062847913 
55.3676214, 10.4303342, 93.54839895614609 
55.3676249, 10.4303356, 93.37739223221683 
55.3676301, 10.430343, 92.26937322377549 
55.367638, 10.4303568, 90.24434000933348 
55.3676495, 10.4303768, 87.42829180846618 
55.3676607, 10.4303965, 84.51324448803729 
55.3676682, 10.4304082, 83.05321532894769 
55.367675, 10.4304173, 81.88119144748788 
55.3676782, 10.430422, 81.38317950100725 
55.3676852, 10.4304338, 80.27415079307144 
55.3676894, 10.4304388, 79.87713709436346 
55.3676919, 10.4304414, 79.59112957807585 
55.367696, 10.4304452, 79.19811803790756 
55.3676992, 10.430449, 78.78510761673047 
55.3677023, 10.4304529, 78.45909715029765 
55.3677092, 10.4304665, 76.44606551383345 
55.3677143, 10.4304748, 75.63404510062462 
55.3677176, 10.4304795, 75.18703302885217 
55.3677225, 10.4304879, 73.95901269448075 
55.367726, 10.430493, 73.4849996956405 
55.3677288, 10.4304977, 73.29298824537062 
55.3677321, 10.4305038, 72.9599737997031 
55.367735, 10.4305084, 72.8699623944674 
55.3677385, 10.4305146, 72.74094753035787 
55.3677407, 10.4305186, 72.77393801276631 
55.3677424, 10.4305223, 72.79692962558218 
